"","date","depth","new_mean"
"1",2012.06139185413,-200,18.6563915563007
"2",2012.08027672149,-200,18.726837782767
"3",2012.09916158886,-200,18.8271134359238
"4",2012.11804645622,-200,18.9446451544682
"5",2012.13693132359,-200,19.0603966042796
"6",2012.15581619096,-200,19.1648160342557
"7",2012.17470105832,-200,19.2708522442604
"8",2012.19358592569,-200,19.3838622047147
"9",2012.21247079305,-200,19.441633545914
"10",2012.23135566042,-200,19.3608222059917
"11",2012.25024052779,-200,19.1657430094632
"12",2012.26912539515,-200,18.9839392695184
"13",2012.28801026252,-200,18.8958027945524
"14",2012.30689512988,-200,18.8604751461429
"15",2012.32577999725,-200,18.82683025839
"16",2012.34466486462,-200,18.7903051128514
"17",2012.36354973198,-200,18.7643341299277
"18",2012.38243459935,-200,18.752639347707
"19",2012.40131946672,-200,18.7493847083117
"20",2012.42020433408,-200,18.7494057720578
"21",2012.43908920145,-200,18.7501317685284
"22",2012.45797406881,-200,18.7495653808917
"23",2012.47685893618,-200,18.7469726014679
"24",2012.49574380355,-200,18.742087132711
"25",2012.51462867091,-200,18.7336531142692
"26",2012.53351353828,-200,18.7194240353038
"27",2012.55239840564,-200,18.6969310108503
"28",2012.57128327301,-200,18.6632611442473
"29",2012.59016814038,-200,18.6163451890963
"30",2012.60905300774,-200,18.560279573975
"31",2012.62793787511,-200,18.5016977145172
"32",2012.64682274247,-200,18.4468413420011
"33",2012.66570760984,-200,18.4015378641426
"34",2012.68459247721,-200,18.3689008262709
"35",2012.70347734457,-200,18.3452330748795
"36",2012.72236221194,-200,18.3260877920605
"37",2012.74124707931,-200,18.3091557590019
"38",2012.76013194667,-200,18.2931444622559
"39",2012.77901681404,-200,18.2795693422251
"40",2012.7979016814,-200,18.2728659301203
"41",2012.81678654877,-200,18.2769638031431
"42",2012.83567141614,-200,18.2941367506525
"43",2012.8545562835,-200,18.3257209657288
"44",2012.87344115087,-200,18.3682678710068
"45",2012.89232601823,-200,18.416268990468
"46",2012.9112108856,-200,18.4644938438773
"47",2012.93009575297,-200,18.508017736936
"48",2012.94898062033,-200,18.5429308153442
"49",2012.9678654877,-200,18.5679680270202
"50",2012.98675035506,-200,18.5823879111219
"51",2013.00563522243,-200,18.5861164425872
"52",2013.0245200898,-200,18.5794116163317
"53",2013.04340495716,-200,18.5634707440643
"54",2013.06228982453,-200,18.5405077144649
"55",2013.0811746919,-200,18.5127945122975
"56",2013.10005955926,-200,18.4826211102871
"57",2013.11894442663,-200,18.4521370683719
"58",2013.13782929399,-200,18.4224240922519
"59",2013.15671416136,-200,18.3940441583335
"60",2013.17559902873,-200,18.3665280414252
"61",2013.19448389609,-200,18.3382712033702
"62",2013.21336876346,-200,18.3106125252361
"63",2013.23225363082,-200,18.2931873052972
"64",2013.25113849819,-200,18.294966639608
"65",2013.27002336556,-200,18.3089535097584
"66",2013.28890823292,-200,18.3209371646394
"67",2013.30779310029,-200,18.3214108358802
"68",2013.32667796765,-200,18.3062319272083
"69",2013.34556283502,-200,18.2749065242648
"70",2013.36444770239,-200,18.2364355471285
"71",2013.38333256975,-200,18.2004607174997
"72",2013.40221743712,-200,18.1685932421622
"73",2013.42110230449,-200,18.138692857069
"74",2013.43998717185,-200,18.109837423799
"75",2013.45887203922,-200,18.0825349401261
"76",2013.47775690658,-200,18.0574892710993
"77",2013.49664177395,-200,18.035745938186
"78",2013.51552664132,-200,18.0184768796303
"79",2013.53441150868,-200,18.0073895075613
"80",2013.55329637605,-200,18.004415818751
"81",2013.57218124341,-200,18.0103877302018
"82",2013.59106611078,-200,18.0248400757139
"83",2013.60995097815,-200,18.0475117745243
"84",2013.62883584551,-200,18.0789625011053
"85",2013.64772071288,-200,18.1199358700298
"86",2013.66660558024,-200,18.1714355974225
"87",2013.68549044761,-200,18.2345772074837
"88",2013.70437531498,-200,18.3099473304354
"89",2013.72326018234,-200,18.397494485081
"90",2013.74214504971,-200,18.4965301977177
"91",2013.76102991708,-200,18.604558979008
"92",2013.77991478444,-200,18.7187380603005
"93",2013.79879965181,-200,18.8361731532312
"94",2013.81768451917,-200,18.9539584319423
"95",2013.83656938654,-200,19.069664417495
"96",2013.85545425391,-200,19.1814448937248
"97",2013.87433912127,-200,19.2874885706986
"98",2013.89322398864,-200,19.3859858333392
"99",2013.912108856,-200,19.4752621741314
"100",2013.93099372337,-200,19.5548371516532
"101",2013.94987859074,-200,19.6248458969069
"102",2013.9687634581,-200,19.6854294808021
"103",2013.98764832547,-200,19.7367307775627
"104",2014.00653319283,-200,19.7790444567055
"105",2014.0254180602,-200,19.8131403253932
"106",2014.04430292757,-200,19.8398833581698
"107",2014.06318779493,-200,19.8601383506422
"108",2014.0820726623,-200,19.8747742890486
"109",2014.10095752967,-200,19.8848559947583
"110",2014.11984239703,-200,19.8916993018891
"111",2014.1387272644,-200,19.8966620663067
"112",2014.15761213176,-200,19.9011857089224
"113",2014.17649699913,-200,19.9066077735657
"114",2014.1953818665,-200,19.9131412462077
"115",2014.21426673386,-200,19.920299266269
"116",2014.23315160123,-200,19.9238017675117
"117",2014.25203646859,-200,19.9144278326735
"118",2014.27092133596,-200,19.8843103105367
"119",2014.28980620333,-200,19.8311735613035
"120",2014.30869107069,-200,19.7565424484652
"121",2014.32757593806,-200,19.6868276875242
"122",2014.34646080542,-200,19.6611894909067
"123",2014.36534567279,-200,19.6814209005306
"124",2014.38423054016,-200,19.6993737501219
"125",2014.40311540752,-200,19.6757583392816
"126",2014.42200027489,-200,19.613139926062
"127",2014.44088514225,-200,19.5246435549425
