"","date","depth","new_mean"
"1",2011.60815503734,-200,19.8380789964581
"2",2011.62703990471,-200,20.0342254747133
"3",2011.64592477207,-200,20.2709562209179
"4",2011.66480963944,-200,20.5159715077455
"5",2011.6836945068,-200,20.6860131102907
"6",2011.70257937417,-200,20.6830296677636
"7",2011.72146424154,-200,20.469263706475
"8",2011.7403491089,-200,20.0605886971632
"9",2011.75923397627,-200,19.5231811246907
"10",2011.77811884363,-200,19.0280803845676
"11",2011.797003711,-200,18.7292048488336
"12",2011.81588857837,-200,18.600493518896
"13",2011.83477344573,-200,18.5530828599328
"14",2011.8536583131,-200,18.5431312591036
"15",2011.87254318046,-200,18.5674988512013
"16",2011.89142804783,-200,18.6169984906264
"17",2011.9103129152,-200,18.6658316546296
"18",2011.92919778256,-200,18.6893697516535
"19",2011.94808264993,-200,18.683290621273
"20",2011.96696751729,-200,18.6511025407896
"21",2011.98585238466,-200,18.6025461869371
"22",2012.00473725203,-200,18.5530834607701
"23",2012.02362211939,-200,18.5157818301432
"24",2012.04250698676,-200,18.497810692664
"25",2012.06139185413,-200,18.5044726388297
"26",2012.08027672149,-200,18.5346054145672
"27",2012.09916158886,-200,18.5838152409755
"28",2012.11804645622,-200,18.6315415294956
"29",2012.13693132359,-200,18.6420909176282
"30",2012.15581619096,-200,18.5969376740709
"31",2012.17470105832,-200,18.5185967748805
"32",2012.19358592569,-200,18.4365856522457
"33",2012.21247079305,-200,18.3881108296871
"34",2012.23135566042,-200,18.4108325066727
"35",2012.25024052779,-200,18.4884156763526
"36",2012.26912539515,-200,18.5527896191157
"37",2012.28801026252,-200,18.5641427461199
"38",2012.30689512988,-200,18.5543673752021
"39",2012.32577999725,-200,18.5599838622828
"40",2012.34466486462,-200,18.5806810032735
"41",2012.36354973198,-200,18.6018592085785
"42",2012.38243459935,-200,18.6154648343073
"43",2012.40131946672,-200,18.6198991999903
"44",2012.42020433408,-200,18.6157217335888
"45",2012.43908920145,-200,18.6080529438464
"46",2012.45797406881,-200,18.602095673239
"47",2012.47685893618,-200,18.5991412801146
"48",2012.49574380355,-200,18.5988887432363
"49",2012.51462867091,-200,18.6008360741902
"50",2012.53351353828,-200,18.6042849115343
"51",2012.55239840564,-200,18.6085161404921
"52",2012.57128327301,-200,18.6127803372058
"53",2012.59016814038,-200,18.6164395183975
"54",2012.60905300774,-200,18.619623294161
"55",2012.62793787511,-200,18.6227773720468
"56",2012.64682274247,-200,18.6263093516906
"57",2012.66570760984,-200,18.6305859688066
"58",2012.68459247721,-200,18.6357139817978
"59",2012.70347734457,-200,18.6411490979111
"60",2012.72236221194,-200,18.6462754465419
"61",2012.74124707931,-200,18.650673785767
"62",2012.76013194667,-200,18.6540032118365
"63",2012.77901681404,-200,18.6557792185426
"64",2012.7979016814,-200,18.6553682453553
"65",2012.81678654877,-200,18.6522549815381
"66",2012.83567141614,-200,18.6462421628525
"67",2012.8545562835,-200,18.6372783346978
"68",2012.87344115087,-200,18.6259879887236
"69",2012.89232601823,-200,18.6132852269136
"70",2012.9112108856,-200,18.6000163272528
"71",2012.93009575297,-200,18.5869542519968
"72",2012.94898062033,-200,18.5747252973313
"73",2012.9678654877,-200,18.5635775870086
"74",2012.98675035506,-200,18.5536904481905
"75",2013.00563522243,-200,18.5451800163538
"76",2013.0245200898,-200,18.5381285376902
"77",2013.04340495716,-200,18.5324507766622
"78",2013.06228982453,-200,18.5278789588556
"79",2013.0811746919,-200,18.5241351484538
"80",2013.10005955926,-200,18.5209410293764
"81",2013.11894442663,-200,18.5180014675809
"82",2013.13782929399,-200,18.5148971397538
"83",2013.15671416136,-200,18.5111685653479
"84",2013.17559902873,-200,18.506771825413
"85",2013.19448389609,-200,18.5021207857785
"86",2013.21336876346,-200,18.4964276215568
"87",2013.23225363082,-200,18.4855197410512
"88",2013.25113849819,-200,18.4655435143351
"89",2013.27002336556,-200,18.439509719438
"90",2013.28890823292,-200,18.4135579787752
"91",2013.30779310029,-200,18.3925513108884
"92",2013.32667796765,-200,18.3798875782104
"93",2013.34556283502,-200,18.3769585759921
"94",2013.36444770239,-200,18.3797062767632
"95",2013.38333256975,-200,18.38351922453
"96",2013.40221743712,-200,18.3869429406769
"97",2013.42110230449,-200,18.3899911624754
"98",2013.43998717185,-200,18.3920002996724
"99",2013.45887203922,-200,18.3915166191633
"100",2013.47775690658,-200,18.3880768674873
"101",2013.49664177395,-200,18.384206994485
"102",2013.51552664132,-200,18.3823452741875
"103",2013.53441150868,-200,18.3798870152528
"104",2013.55329637605,-200,18.3718578448339
"105",2013.57218124341,-200,18.3552980703678
"106",2013.59106611078,-200,18.3296407585739
"107",2013.60995097815,-200,18.297267555481
"108",2013.62883584551,-200,18.2688752792266
"109",2013.64772071288,-200,18.2561307196619
"110",2013.66660558024,-200,18.2660691485181
"111",2013.68549044761,-200,18.3033052364187
"112",2013.70437531498,-200,18.3679396508777
"113",2013.72326018234,-200,18.4546686209074
"114",2013.74214504971,-200,18.5582371609864
"115",2013.76102991708,-200,18.6745025160705
"116",2013.77991478444,-200,18.7994787234845
"117",2013.79879965181,-200,18.9287282805941
"118",2013.81768451917,-200,19.0576254635005
"119",2013.83656938654,-200,19.1828665799658
"120",2013.85545425391,-200,19.3027709846631
"121",2013.87433912127,-200,19.4157580851492
"122",2013.89322398864,-200,19.5202478251671
"123",2013.912108856,-200,19.6147789321367
"124",2013.93099372337,-200,19.6989359381944
"125",2013.94987859074,-200,19.7728424383502
"126",2013.9687634581,-200,19.8366274128329
"127",2013.98764832547,-200,19.8904208851452
