"","date","depth","new_mean"
"1",2011.92919778256,-200,28.7217406588514
"2",2011.94808264993,-200,28.7237227398329
"3",2011.96696751729,-200,28.7271310815453
"4",2011.98585238466,-200,28.7322216946187
"5",2012.00473725203,-200,28.7391036413727
"6",2012.02362211939,-200,28.7451410218269
"7",2012.04250698676,-200,28.7415052021427
"8",2012.06139185413,-200,28.7198437610598
"9",2012.08027672149,-200,28.6799277171065
"10",2012.09916158886,-200,28.6248520241463
"11",2012.11804645622,-200,28.5628160317942
"12",2012.13693132359,-200,28.5067816158893
"13",2012.15581619096,-200,28.4616707204288
"14",2012.17470105832,-200,28.4133953150546
"15",2012.19358592569,-200,28.3544698031763
"16",2012.21247079305,-200,28.3356755408319
"17",2012.23135566042,-200,28.4256313658108
"18",2012.25024052779,-200,28.5918647585054
"19",2012.26912539515,-200,28.7049675220749
"20",2012.28801026252,-200,28.6775945971193
"21",2012.30689512988,-200,28.5310284640757
"22",2012.32577999725,-200,28.3144570327893
"23",2012.34466486462,-200,28.1557323680763
"24",2012.36354973198,-200,28.2051824940564
"25",2012.38243459935,-200,28.4208382431366
"26",2012.40131946672,-200,28.5725547810793
"27",2012.42020433408,-200,28.5213060462428
"28",2012.43908920145,-200,28.3672207771726
"29",2012.45797406881,-200,28.230321070255
"30",2012.47685893618,-200,28.1284490212122
"31",2012.49574380355,-200,28.0387299393223
"32",2012.51462867091,-200,27.9533483425138
"33",2012.53351353828,-200,27.8796731253748
"34",2012.55239840564,-200,27.8287176152219
"35",2012.57128327301,-200,27.8188694321832
"36",2012.59016814038,-200,27.8637106888329
"37",2012.60905300774,-200,27.9367859021091
"38",2012.62793787511,-200,27.9948124959684
"39",2012.64682274247,-200,27.9884759013873
"40",2012.66570760984,-200,27.8624383370553
"41",2012.68459247721,-200,27.5926948476144
"42",2012.70347734457,-200,27.2350568069596
"43",2012.72236221194,-200,26.8535133238353
"44",2012.74124707931,-200,26.4827722059836
"45",2012.76013194667,-200,26.1452681599243
"46",2012.77901681404,-200,25.866406524579
"47",2012.7979016814,-200,25.6747208750305
"48",2012.81678654877,-200,25.5934743674582
"49",2012.83567141614,-200,25.6319442067224
"50",2012.8545562835,-200,25.7927471788827
"51",2012.87344115087,-200,26.0470176347549
"52",2012.89232601823,-200,26.3523978649363
"53",2012.9112108856,-200,26.6698160903908
"54",2012.93009575297,-200,26.9637655068706
"55",2012.94898062033,-200,27.2068073150176
"56",2012.9678654877,-200,27.3923548716333
"57",2012.98675035506,-200,27.5180440555639
"58",2013.00563522243,-200,27.5874797942536
"59",2013.0245200898,-200,27.6070163091677
"60",2013.04340495716,-200,27.5859630659845
"61",2013.06228982453,-200,27.5368225546573
"62",2013.0811746919,-200,27.4723145760997
"63",2013.10005955926,-200,27.4053200618916
"64",2013.11894442663,-200,27.3473341159227
"65",2013.13782929399,-200,27.2993047814119
"66",2013.15671416136,-200,27.2574885189861
"67",2013.17559902873,-200,27.2203170596785
"68",2013.19448389609,-200,27.1886532758559
"69",2013.21336876346,-200,27.1592081631269
"70",2013.23225363082,-200,27.1168685125999
"71",2013.25113849819,-200,27.0469029619321
"72",2013.27002336556,-200,26.9530033555643
"73",2013.28890823292,-200,26.8474176168043
"74",2013.30779310029,-200,26.7436861312509
"75",2013.32667796765,-200,26.6567487415037
"76",2013.34556283502,-200,26.5938311169184
"77",2013.36444770239,-200,26.5401480057764
"78",2013.38333256975,-200,26.4792921975113
"79",2013.40221743712,-200,26.4124497452504
"80",2013.42110230449,-200,26.3490272952763
"81",2013.43998717185,-200,26.2957901991646
"82",2013.45887203922,-200,26.2563986290979
"83",2013.47775690658,-200,26.2325277291481
"84",2013.49664177395,-200,26.2206103427184
"85",2013.51552664132,-200,26.2156955254913
"86",2013.53441150868,-200,26.2092744389035
"87",2013.55329637605,-200,26.1912758854272
"88",2013.57218124341,-200,26.1564837059866
"89",2013.59106611078,-200,26.1054137074512
"90",2013.60995097815,-200,26.042357576733
"91",2013.62883584551,-200,25.9818003735462
"92",2013.64772071288,-200,25.9391395620787
"93",2013.66660558024,-200,25.9218223267935
"94",2013.68549044761,-200,25.9332487016703
"95",2013.70437531498,-200,25.9726649405008
"96",2013.72326018234,-200,26.0343602640433
"97",2013.74214504971,-200,26.1128176706065
"98",2013.76102991708,-200,26.2039942319027
"99",2013.77991478444,-200,26.3040712002926
"100",2013.79879965181,-200,26.4087764664202
"101",2013.81768451917,-200,26.5136425193208
"102",2013.83656938654,-200,26.6153159508848
"103",2013.85545425391,-200,26.7118122496414
"104",2013.87433912127,-200,26.8012318275713
"105",2013.89322398864,-200,26.8816740660463
"106",2013.912108856,-200,26.9514508297224
"107",2013.93099372337,-200,27.0107264620214
"108",2013.94987859074,-200,27.0606192442816
"109",2013.9687634581,-200,27.1022620273278
"110",2013.98764832547,-200,27.1367967865854
"111",2014.00653319283,-200,27.165452345727
"112",2014.0254180602,-200,27.1897276904702
"113",2014.04430292757,-200,27.2111769564543
"114",2014.06318779493,-200,27.2313529142586
"115",2014.0820726623,-200,27.2518090942163
"116",2014.10095752967,-200,27.2741605212993
"117",2014.11984239703,-200,27.3001008650287
"118",2014.1387272644,-200,27.3314091785693
"119",2014.15761213176,-200,27.3701231107959
"120",2014.17649699913,-200,27.4178045667271
"121",2014.1953818665,-200,27.4711794821078
"122",2014.21426673386,-200,27.5240777788823
"123",2014.23315160123,-200,27.5586849766915
"124",2014.25203646859,-200,27.5420331858666
"125",2014.27092133596,-200,27.4485583244003
"126",2014.28980620333,-200,27.2806501280842
